TCGA-27-1833.5	CACNA1H;	RYR2_DOWN;	-;	1_1_0	12.4869250600866	2.99485922682141
TCGA-12-0620.1	CDKN2A;	CDKN2C_UP;	-;	1_1_0	2.56084790204589	2.56084790204589
TCGA-12-0620.3	PTEN;	PI4KA_DOWN;	-;	1_1_0	11.6449361404992	4.35292640145541
TCGA-12-0620.2	ELAVL2;	ELAVL4_DOWN;	-;	1_1_0	3.81203560463802	3.81203560463802
TCGA-02-0079.4	BMPR1B;	YWHAH_DOWN;	PFTK1_DOWN;	1_1_1	9.21670492039181	6.30597774671275
TCGA-02-0079.1	PTEN;	CAV1_UP;PI4KA_DOWN;ACTN1_UP;	PIP5K1C_DOWN;	1_3_1	17.4733462915797	14.3748927487286
TCGA-02-0079.3	CDH20;	CDH10_DOWN;CDH18_DOWN;PCDH9_DOWN;	-;	1_3_0	11.1358471390939	11.1358471390939
TCGA-02-0079.2	HLA-DRB1;	HLA-DQA1_UP;HLA-DQB1_UP;HLA-DRA_UP;PSMB9_UP;	HLA-DRB1_UP;CD74_UP;HLA-DMA_UP;HLA-DPA1_UP;HLA-DPB1_UP;	1_4_5	32.0106594017548	32.0106594017548
TCGA-28-6450.11	IL12RB2;TARDBP;PIK3CA;GNG12;CUBN;COL11A2;LAMA1;LRP2;NF1;LRRC7;	STAT4_DOWN;CCNB1_UP;CCNB2_UP;ELAVL4_DOWN;CDC20_UP;CDK4_UP;GADD45A_UP;MCM2_UP;PBK_UP;CCND1_UP;PCNA_UP;CCNA1_DOWN;DBF4_UP;GINS1_UP;MCM3_UP;MCM5_UP;MCM7_UP;POLE2_UP;MELK_UP;TTK_UP;RRM2_UP;TYMS_UP;LMNB1_UP;DHFR_UP;ACTN1_UP;BDNF_DOWN;GABRB1_DOWN;NRAS_UP;PRKD1_UP;RELN_DOWN;SPRY1_UP;ZYX_UP;GABRA1_DOWN;GABRA2_DOWN;GABRG2_DOWN;SH3GL2_DOWN;VAV3_UP;DNM1_DOWN;GABBR1_DOWN;DLG2_DOWN;GRIA2_DOWN;RYR2_DOWN;AMPH_DOWN;YES1_UP;RBBP8_UP;SNAP25_DOWN;GABBR2_DOWN;SYN1_DOWN;BARD1_UP;RAB3A_DOWN;SLC17A7_DOWN;STX1A_DOWN;STXBP1_DOWN;SYT1_DOWN;SYN2_DOWN;BLM_UP;RIMS2_DOWN;RPH3A_DOWN;TOP2A_UP;SMAD1_UP;BIRC5_UP;RAP1GAP_DOWN;LAMC1_UP;PLAT_UP;SERPINE1_UP;VCAN_UP;CD44_UP;ANXA2_UP;NID1_UP;NID2_UP;TNC_UP;TNFAIP6_UP;COL3A1_UP;COL4A1_UP;COL4A2_UP;COL5A2_UP;IGFBP3_UP;MSN_UP;RDX_UP;SPP1_UP;HLF_DOWN;S100A10_UP;S100A6_UP;LGALS3BP_UP;MATN2_UP;IGFBP2_UP;S100A11_UP;ANXA1_UP;ANXA5_UP;TRAM2_UP;SV2B_DOWN;MVP_UP;	PIK3CA_UP;TP53_UP;FCER1G_UP;HCLS1_UP;EVI2B_UP;LAPTM5_UP;LMO2_UP;CNKSR2_DOWN;GNG12_UP;PAK6_DOWN;PAK7_DOWN;LRP1_UP;C3_UP;LPL_UP;LTF_UP;MDK_UP;NCSTN_UP;CFI_UP;PTX3_UP;VSIG4_UP;LYZ_UP;LRP10_UP;PLAU_UP;SPARC_UP;DNAH9_UP;CASP7_UP;GPC1_UP;CASP9_UP;PARP4_UP;VIM_UP;SLIT2_DOWN;CARD8_UP;NEFL_DOWN;PPL_DOWN;TNNT1_DOWN;NEFH_DOWN;NEFM_DOWN;	10_92_37	816.258963643635	487.820914684983
TCGA-28-6450.5	PCDHAC2;	CDH11_UP;CDH18_DOWN;CTNNAL1_UP;PCDH8_DOWN;	-;	1_4_0	15.0659700218009	12.2042960324441
TCGA-28-5220.1	RELN;	RELN_DOWN;	-;	1_1_0	9.55179537698765	2.5304357469732
TCGA-28-5220.7	CDKN2B;PDGFRB;CDKN2A;LYN;SMC1A;	CCND1_UP;CDK4_UP;EGFR_UP;CDKN2C_UP;GMNN_UP;BLM_UP;MCM7_UP;PCNA_UP;TOP2A_UP;GINS1_UP;	-;	5_10_0	61.2400637474472	33.5036739478098
TCGA-28-5220.5	AKAP9;	TUBA4A_DOWN;	-;	1_1_0	5.08251423902803	2.54550740284763
TCGA-06-0141.1	HLA-DRB1;	HLA-DQB1_UP;HLA-DRA_UP;PSMB9_UP;PTPRC_UP;SRGN_UP;CD44_UP;MSN_UP;VCAN_UP;COL1A2_UP;COL11A1_UP;COL3A1_UP;COL4A1_UP;COL4A2_UP;COL5A2_UP;COL6A3_UP;IGFBP3_UP;LAMC1_UP;SPP1_UP;ELMO1_DOWN;VCAM1_UP;MGP_UP;NID2_UP;TNC_UP;IGFBP2_UP;BDNF_DOWN;	HLA-DMA_UP;HLA-DMB_UP;HLA-DPA1_UP;HLA-DPB1_UP;FCGRT_UP;LAPTM5_UP;IL10RA_UP;ALOX5AP_UP;CD53_UP;GMFG_UP;HCLS1_UP;IL10RB_UP;RNASE6_UP;EVI2B_UP;LYN_UP;SELL_UP;IL7R_UP;SLA_UP;FCER1G_UP;	1_25_19	187.087291280499	147.85027005648
TCGA-02-0028.10	KCNG1;	KCNB1_DOWN;KCNV1_DOWN;	-;	1_2_0	9.33392763972404	6.27323625840073
TCGA-02-0028.9	ANK1;COL6A2;HLA-DRB1;NF1;SMAD4;TEK;FGFR4;PIK3R1;EP300;	CHL1_DOWN;NFASC_DOWN;AMPH_DOWN;DNM1_DOWN;SH3GL2_DOWN;SYN1_DOWN;STXBP1_DOWN;CAV1_UP;GABRA1_DOWN;GABRA2_DOWN;SNAP25_DOWN;SYN2_DOWN;PI4KA_DOWN;RAB3A_DOWN;SLC17A7_DOWN;STX1A_DOWN;SYT1_DOWN;GABBR1_DOWN;GABRB1_DOWN;GABRG2_DOWN;NSF_DOWN;PPP1R1A_DOWN;GRIA2_DOWN;RELN_DOWN;S100A11_UP;S100A6_UP;RIMS2_DOWN;RPH3A_DOWN;SLC6A1_DOWN;GABBR2_DOWN;S100A4_UP;ANXA1_UP;S100A10_UP;ANXA2_UP;YWHAH_DOWN;RAB15_DOWN;DLG2_DOWN;RYR2_DOWN;S100A8_UP;S100A9_UP;HLF_DOWN;COL1A2_UP;MVP_UP;HLA-DQA1_UP;HLA-DQB1_UP;HLA-DRA_UP;PTPRC_UP;PSMB9_UP;SRGN_UP;CASP1_UP;MSN_UP;CD44_UP;CASP4_UP;PYCARD_UP;ELMO1_DOWN;COL3A1_UP;COL4A1_UP;COL4A2_UP;COL6A3_UP;NCAN_DOWN;LGALS3BP_UP;MBP_DOWN;CLK1_UP;MOG_DOWN;PLP1_DOWN;ID1_UP;SMARCD3_DOWN;FGF12_DOWN;FGF13_DOWN;SHC3_DOWN;EPB41L1_DOWN;NTRK2_DOWN;SFN_UP;IRF1_UP;	ANK2_DOWN;PAX6_DOWN;NRCAM_DOWN;LHX2_DOWN;BIN1_DOWN;CDK5R1_DOWN;SYNJ1_DOWN;PTPRB_UP;CITED2_UP;DUSP1_UP;CDK5R2_DOWN;MAPT_DOWN;PIP5K1C_DOWN;PPP3CA_DOWN;TF_DOWN;ANGPT1_UP;F11R_UP;CAMK2G_DOWN;MAP1B_DOWN;MAP2_DOWN;NEFH_DOWN;NEFM_DOWN;S100B_DOWN;PPP3R1_DOWN;SERPINA1_UP;IFNGR1_UP;GPM6B_DOWN;NEFL_DOWN;IQGAP1_UP;S100A1_DOWN;CABP1_DOWN;PRSS3_DOWN;TNFSF10_UP;S100P_UP;F2R_UP;TFPI_UP;CFLAR_UP;GZMA_UP;PROS1_UP;CASP7_UP;C2_UP;CD36_UP;PARP4_UP;C1QA_UP;C1QB_UP;C1S_UP;C7_UP;IGKC_UP;IGKV1-5_UP;IGLV3-25_UP;CD9_UP;SERPING1_UP;CLU_DOWN;HLA-DMA_UP;HLA-DRB1_UP;HLA-F_UP;IGHM_UP;CD53_UP;TSPAN4_UP;NNMT_UP;ARHGDIB_UP;CD74_UP;HLA-DMB_UP;HLA-DPA1_UP;HLA-DPB1_UP;FCGR3B_UP;CD37_UP;CD48_UP;CD52_UP;CSF2RB_UP;CYBB_UP;EVI2B_UP;GMFG_UP;LAPTM5_UP;LCP1_UP;CTSS_UP;FCGRT_UP;BTN3A3_UP;ISG20_UP;FCER1G_UP;IL7R_UP;NCF4_UP;CYBA_UP;NCF2_UP;ALOX5AP_UP;FCER1A_UP;LPXN_UP;ALOX5_UP;SDC1_UP;SDC3_DOWN;TGFB1I1_UP;LPL_UP;PPIB_UP;PTN_DOWN;PPIC_UP;FEZ1_DOWN;ID3_UP;FIGF_UP;RICS_DOWN;	9_74_99	987.161970592594	694.79204284756
TCGA-19-1790.1	TCF12;	ID1_UP;	ID3_UP;SMAD4_UP;	1_1_2	11.8151810472697	9.1838055626536
TCGA-19-1790.18	MMP7;IKZF3;HLA-DRB1;FGFR3;TTN;AKAP9;ITGB1;PPP2R1B;DMD;IGF2R;E2F4;STXBP1;AMPH;ESR1;EGFR;	BDNF_DOWN;SPP1_UP;IGFBP3_UP;CD44_UP;IGFBP2_UP;COL1A2_UP;COL3A1_UP;COL4A1_UP;COL4A2_UP;COL5A2_UP;COL6A3_UP;EGFR_UP;LAMC1_UP;MSN_UP;PTPRC_UP;SRGN_UP;VCAN_UP;VCAM1_UP;HLA-DRA_UP;MGP_UP;NID1_UP;NID2_UP;TNC_UP;TNFAIP6_UP;S100A9_UP;SERPINE1_UP;LGALS3BP_UP;NCAN_DOWN;S100A8_UP;CAV1_UP;HLA-DQB1_UP;PSMB9_UP;HLA-DQA1_UP;NRAS_UP;MYC_UP;TRAM2_UP;RBBP8_UP;FGF13_DOWN;FGF9_DOWN;SPRY1_UP;SH3GL2_DOWN;AMPH_DOWN;DNM1_DOWN;SYN1_DOWN;GABRA1_DOWN;GABRA2_DOWN;SNAP25_DOWN;STX1A_DOWN;STXBP1_DOWN;SYN2_DOWN;GABBR1_DOWN;GABRB1_DOWN;GABRG2_DOWN;NSF_DOWN;RAB3A_DOWN;SLC17A7_DOWN;SYT1_DOWN;SLC6A1_DOWN;GRIA2_DOWN;GABBR2_DOWN;RIMS2_DOWN;RPH3A_DOWN;RAB15_DOWN;ACTN1_UP;TUBA4A_DOWN;RELN_DOWN;ZYX_UP;DLG2_DOWN;NDN_DOWN;GADD45A_UP;ANXA1_UP;EDNRA_UP;HOXC10_UP;IRF1_UP;RAP1GAP_DOWN;VEGFA_UP;ANXA5_UP;S100A11_UP;S100A10_UP;ANXA2_UP;HLF_DOWN;S100A4_UP;	MMP1_UP;TFPI_UP;MMP8_UP;TIMP1_UP;MMP12_UP;PRSS3_DOWN;CTSL1_UP;COL6A2_UP;F2R_UP;SERPINA1_UP;CSTA_UP;CTSB_UP;CTSC_UP;CTSS_UP;PLAU_UP;ALOX5AP_UP;CD53_UP;HCLS1_UP;LAPTM5_UP;CCL2_UP;PROS1_UP;CTSD_UP;C2_UP;CYR61_UP;IGF2R_UP;PLAUR_UP;THBD_UP;EVI2B_UP;IL10RA_UP;LCP1_UP;RNASE6_UP;FCER1G_UP;ISG20_UP;SLA_UP;TNFAIP3_UP;CCL18_UP;CCR1_UP;IL6_UP;MERTK_UP;BIRC3_UP;C1QA_UP;C1QB_UP;C1S_UP;C3_UP;IL10RB_UP;CNN3_UP;CD300A_UP;FCGR3B_UP;ITK_UP;SPHK1_UP;IL7R_UP;C5AR1_UP;CCL20_UP;PLP2_UP;PTX3_UP;PPIC_UP;BCL2A1_UP;TNFRSF1B_UP;SERPING1_UP;CFI_UP;VSIG4_UP;CD86_UP;HLA-C_UP;HLA-DMA_UP;HLA-DPB1_UP;TAP1_UP;PPIB_UP;BAG2_UP;NNMT_UP;TYROBP_UP;RPN1_UP;CLEC5A_UP;TREM1_UP;TREM2_UP;SEC61A1_UP;SEC61A2_DOWN;SSR1_UP;STT3A_UP;TRAM1_UP;TMED2_UP;CDK5R1_DOWN;SH3GLB1_UP;DUSP1_UP;CAMK2A_DOWN;CDK5R2_DOWN;MAPT_DOWN;NES_UP;DUSP4_UP;DUSP6_UP;EIF4EBP1_UP;CAMK2G_DOWN;MAP2_DOWN;NEFH_DOWN;NEFM_DOWN;MYLK_UP;NEFL_DOWN;PAK6_DOWN;PAK7_DOWN;CAV2_UP;CD36_UP;IBSP_UP;FER1L3_UP;RALA_UP;CNKSR2_DOWN;	15_82_104	1004.14070224971	724.954450993382
TCGA-19-1790.10	CDH18;CDH23;	CDH18_DOWN;CDH10_DOWN;CDH11_UP;	-;	2_3_0	14.5046859272376	11.5077533511483
TCGA-28-1753.11	PCDH11Y;	CDH11_UP;CDH18_DOWN;	-;	1_2_0	9.59831836442965	6.91142986407275
TCGA-28-1753.7	PRKY;	CREB3L2_UP;KCNB1_DOWN;PPP1R1A_DOWN;KCNV1_DOWN;	-;	1_4_0	20.5316491925218	11.7602681020733
TCGA-28-1753.13	CDKN2B;HLA-DRB1;WEE2;ITGA4;TP53;ANK2;ITSN1;PTEN;BARD1;LRP2;	CCND1_UP;CDK4_UP;HLA-DQA1_UP;HLA-DQB1_UP;HLA-DRA_UP;PSMB9_UP;PTPRC_UP;STAT4_DOWN;CASP1_UP;MSN_UP;IGFBP3_UP;CASP4_UP;EGFR_UP;PYCARD_UP;CD44_UP;VCAM1_UP;IGFBP2_UP;NID1_UP;PLAT_UP;SERPINE1_UP;PRKD1_UP;COL11A1_UP;COL1A2_UP;COL3A1_UP;COL4A1_UP;COL4A2_UP;COL5A2_UP;COL6A3_UP;LAMC1_UP;SPP1_UP;VCAN_UP;CAV1_UP;MATN2_UP;NID2_UP;ANXA2_UP;PDGFC_UP;VEGFA_UP;MGP_UP;TNC_UP;TNFAIP6_UP;HLF_DOWN;S100A4_UP;BIRC5_UP;BDNF_DOWN;CDC2_UP;TUBA4A_DOWN;RELN_DOWN;AQP1_UP;BARD1_UP;BLM_UP;CCNA2_UP;CCNB1_UP;CDKN2C_UP;EZH2_UP;IFI16_UP;MKI67_UP;MNDA_UP;NP_UP;PCNA_UP;PTTG1_UP;RRM2_UP;TOP2A_UP;TP53I3_UP;TRIM22_UP;TYMS_UP;RBBP8_UP;CCNA1_DOWN;CCNB2_UP;CDC20_UP;MCM3_UP;PBK_UP;MELK_UP;TTK_UP;MCM5_UP;RRM1_UP;DHFR_UP;MCM2_UP;CDC7_UP;DBF4_UP;GINS1_UP;GINS2_UP;MCM7_UP;POLE2_UP;LMNB1_UP;RFC4_UP;AMPH_DOWN;DNM1_DOWN;SH3GL2_DOWN;SYN1_DOWN;GABRA1_DOWN;GABRA2_DOWN;SNAP25_DOWN;SPRY1_UP;SYN2_DOWN;GABBR1_DOWN;GABRG2_DOWN;RAB3A_DOWN;SLC17A7_DOWN;STX1A_DOWN;STXBP1_DOWN;SYT1_DOWN;GABBR2_DOWN;RIMS2_DOWN;	HLA-DRB1_UP;CD74_UP;FYB_UP;HLA-DMA_UP;HLA-DMB_UP;HLA-DPA1_UP;HLA-DPB1_UP;ARHGDIB_UP;CTSL1_UP;CTSS_UP;LGMN_UP;FCGRT_UP;CECR1_UP;LAPTM5_UP;IL10RA_UP;CD37_UP;CD52_UP;CD53_UP;GMFG_UP;LCP1_UP;SLA_UP;UCP2_UP;CSTA_UP;CTSC_UP;IGF2_UP;PLAU_UP;CSF2RB_UP;PLEK_UP;CD48_UP;IL10RB_UP;RNASE6_UP;SOCS2_UP;EVI2B_UP;CNN3_UP;DOCK2_UP;IGFBP4_UP;C2_UP;CYR61_UP;PLAUR_UP;SPARC_UP;ECT2_UP;C1QA_UP;C1QB_UP;C1S_UP;C7_UP;CTGF_UP;CTSK_UP;RACGAP1_UP;MMP7_UP;KIF23_UP;PRC1_UP;KIF11_UP;KIF14_UP;THBS2_UP;VWF_UP;CD36_UP;MCAM_UP;CHEK1_UP;CKS2_UP;TIMELESS_UP;WEE1_UP;	10_103_61	814.069641873984	591.061383887473
TCGA-28-1753.5	SEC61G;	SEC61G_UP;TRAM2_UP;	RPN1_UP;PPIB_UP;PPIC_UP;	1_2_3	15.333496420123	15.333496420123
TCGA-06-6389.4	TP53;NEK2;	AQP1_UP;BDNF_DOWN;EEF1A2_DOWN;EZH2_UP;IFI16_UP;MNDA_UP;MYC_UP;PCNA_UP;RRM2_UP;TOP2A_UP;TP53I3_UP;TRIM22_UP;TUBA4A_DOWN;TYMS_UP;VCAN_UP;RBBP4_UP;ID1_UP;PTPRC_UP;HLA-DRA_UP;DHFR_UP;CD44_UP;MGP_UP;TNC_UP;SMAD1_UP;COL3A1_UP;COL4A1_UP;RDX_UP;VCAM1_UP;HLA-DQB1_UP;PSMB9_UP;CCNB2_UP;PBK_UP;MELK_UP;TTK_UP;LMNB1_UP;	TP53_UP;TCF12_UP;	2_35_2	296.420896979709	125.291675933554
TCGA-06-6389.1	GABRQ;	GABRA1_DOWN;GABRA2_DOWN;GABRB1_DOWN;GABRG2_DOWN;DNM1_DOWN;NSF_DOWN;AMPH_DOWN;SNAP25_DOWN;SYN1_DOWN;RAB3A_DOWN;SLC17A7_DOWN;STX1A_DOWN;STXBP1_DOWN;SYT1_DOWN;SYN2_DOWN;RPH3A_DOWN;RAB15_DOWN;	-;	1_17_0	92.2873022584841	72.5581738105611
TCGA-06-6389.3	CELSR1;	CDH11_UP;CDH18_DOWN;	-;	1_2_0	7.8278951008825	5.29959367196807
TCGA-06-0645.6	CDH18;	CDH18_DOWN;CDH11_UP;	-;	1_2_0	6.57437942858459	6.57437942858459
TCGA-06-0645.3	KCNB2;	KCNV1_DOWN;KCNB1_DOWN;	-;	1_2_0	5.80492165568104	5.80492165568104
TCGA-06-0645.9	ITGA4;FGF18;ZNF3;MAP4K1;EGFR;	COL1A2_UP;COL3A1_UP;COL4A1_UP;COL4A2_UP;COL5A2_UP;COL6A3_UP;LAMC1_UP;RELN_DOWN;SPP1_UP;TNC_UP;VCAM1_UP;VCAN_UP;CD44_UP;EGFR_UP;MSN_UP;MGP_UP;NID1_UP;NID2_UP;TNFAIP6_UP;DLG2_DOWN;RYR2_DOWN;IGFBP3_UP;PTPRC_UP;SRGN_UP;BDNF_DOWN;CASP1_UP;MATN2_UP;IGFBP2_UP;HLA-DRA_UP;CASP4_UP;PYCARD_UP;HLA-DQA1_UP;HLA-DQB1_UP;SERPINE1_UP;PSMB9_UP;S100A9_UP;S100A8_UP;FGF9_DOWN;ID1_UP;IFI16_UP;TRIM22_UP;ANXA1_UP;EDNRA_UP;FGF12_DOWN;FGF13_DOWN;MYC_UP;SH3GL2_DOWN;VEGFA_UP;ANXA5_UP;S100A11_UP;AMPH_DOWN;DNM1_DOWN;S100A10_UP;SYN1_DOWN;GABRA1_DOWN;GABRA2_DOWN;SNAP25_DOWN;STX1A_DOWN;ANXA2_UP;SYN2_DOWN;GABBR1_DOWN;GABRB1_DOWN;GABRG2_DOWN;NSF_DOWN;RAB3A_DOWN;SLC17A7_DOWN;STXBP1_DOWN;SYT1_DOWN;SLC6A1_DOWN;HLF_DOWN;S100A4_UP;GABBR2_DOWN;RIMS2_DOWN;RPH3A_DOWN;	IBSP_UP;VWF_UP;CYBA_UP;CYBB_UP;NCF2_UP;CCL2_UP;CD53_UP;EVI2B_UP;RNASE6_UP;ARHGDIB_UP;KDELR2_UP;CCR1_UP;IL6_UP;PLAU_UP;CTSL1_UP;ALOX5AP_UP;HCLS1_UP;LAPTM5_UP;GMFG_UP;IL10RA_UP;CD74_UP;HLA-DMA_UP;HLA-DPA1_UP;HLA-DPB1_UP;SLA_UP;UCP2_UP;CHN1_DOWN;C3AR1_UP;C5AR1_UP;CCL20_UP;PLP2_UP;PTX3_UP;C2_UP;CYR61_UP;THBD_UP;CSTA_UP;CTSC_UP;CTSS_UP;FCER1G_UP;TNFAIP3_UP;IL10RB_UP;SOCS2_UP;HLA-DMB_UP;FCGRT_UP;C3_UP;C1QA_UP;C1QB_UP;C1S_UP;IL13RA1_UP;CFI_UP;VSIG4_UP;ID3_UP;RGS16_UP;RGS1_UP;RGS20_DOWN;RGS4_DOWN;STMN2_DOWN;	5_74_57	596.48190619598	479.974392436439
TCGA-06-0645.2	RASGRF1;	PI4KA_DOWN;	-;	1_1_0	17.6954356896816	2.80828032313995
TCGA-06-0645.5	SEC61G;	SEC61G_UP;	SEC61A1_UP;	1_1_1	6.21889702931726	6.21889702931726
TCGA-02-0025.4	PCDH11Y;	CDH10_DOWN;CDH11_UP;CDH18_DOWN;PCDH8_DOWN;PCDH9_DOWN;	-;	1_5_0	26.5547559179974	18.6974504701817
